0.0020401,0.010957,0.0052868,0.02523,0.0076838,0.030569,0.014399,0.055201,0.0068583,0.028759,0.013271,0.053009,0.021675,0.069746,0.032983,0.11031
0.0019971,0.010725,0.0051798,0.024724,0.0075234,0.029943,0.014116,0.054118,0.0067169,0.028175,0.013013,0.051972,0.021236,0.068345,0.032355,0.10798
0.0019551,0.010499,0.0050753,0.024229,0.0073667,0.029332,0.013839,0.053061,0.0065788,0.027605,0.01276,0.050959,0.020806,0.066977,0.03174,0.10572
0.0019142,0.010279,0.0049732,0.023746,0.0072139,0.028735,0.013568,0.052028,0.006444,0.027047,0.012513,0.04997,0.020386,0.065642,0.031139,0.10352
0.0018742,0.010063,0.0048734,0.023274,0.0070646,0.028151,0.013304,0.051019,0.0063124,0.026503,0.012271,0.049003,0.019976,0.064339,0.03055,0.10139
0.0018352,0.0098533,0.004776,0.022812,0.0069189,0.027581,0.013045,0.050033,0.0061838,0.02597,0.012035,0.048059,0.019575,0.063067,0.029975,0.099318
0.0017972,0.0096482,0.0046807,0.022361,0.0067766,0.027024,0.012792,0.04907,0.0060583,0.02545,0.011804,0.047136,0.019184,0.061825,0.029411,0.097302
0.00176,0.0094481,0.0045876,0.02192,0.0066377,0.02648,0.012545,0.048129,0.0059356,0.024942,0.011578,0.046235,0.018801,0.060611,0.02886,0.095342
0.0017238,0.0092527,0.0044967,0.021489,0.0065021,0.025949,0.012303,0.047209,0.0058158,0.024445,0.011357,0.045354,0.018427,0.059425,0.028321,0.093434
0.0016884,0.0090619,0.0044078,0.021067,0.0063696,0.025429,0.012066,0.04631,0.0056988,0.023959,0.01114,0.044492,0.018061,0.058267,0.027793,0.091578
0.0016538,0.0088756,0.0043209,0.020655,0.0062402,0.024921,0.011834,0.04543,0.0055845,0.023484,0.010928,0.04365,0.017703,0.057135,0.027276,0.08977
0.0016201,0.0086937,0.004236,0.020251,0.0061139,0.024425,0.011608,0.044571,0.0054728,0.02302,0.010721,0.042827,0.017354,0.056029,0.02677,0.08801
0.0015871,0.0085161,0.004153,0.019857,0.0059905,0.02394,0.011386,0.04373,0.0053636,0.022566,0.010518,0.042022,0.017012,0.054948,0.026275,0.086295
0.001555,0.0083427,0.0040718,0.019472,0.0058699,0.023466,0.011169,0.042908,0.005257,0.022123,0.01032,0.041234,0.016678,0.053892,0.02579,0.084625
0.0015235,0.0081733,0.0039925,0.019095,0.0057522,0.023002,0.010957,0.042103,0.0051527,0.021689,0.010126,0.040464,0.016352,0.052859,0.025315,0.082996
0.0014929,0.0080078,0.0039149,0.018726,0.0056371,0.022549,0.01075,0.041317,0.0050509,0.021265,0.0099358,0.039711,0.016032,0.051848,0.02485,0.081408
0.0014629,0.0078462,0.0038391,0.018365,0.0055247,0.022106,0.010546,0.040547,0.0049513,0.020851,0.0097498,0.038973,0.01572,0.050861,0.024395,0.07986
0.0014336,0.0076884,0.0037649,0.018013,0.0054149,0.021673,0.010348,0.039794,0.0048541,0.020445,0.0095678,0.038252,0.015415,0.049895,0.02395,0.07835
0.0014051,0.0075342,0.0036924,0.017667,0.0053076,0.021249,0.010153,0.039057,0.004759,0.020049,0.0093896,0.037546,0.015116,0.04895,0.023513,0.076876
0.0013771,0.0073835,0.0036215,0.01733,0.0052027,0.020835,0.0099628,0.038336,0.004666,0.019661,0.0092152,0.036856,0.014824,0.048026,0.023086,0.075438
0.0013498,0.0072363,0.0035522,0.017,0.0051002,0.02043,0.0097765,0.03763,0.0045751,0.019281,0.0090444,0.036179,0.014539,0.047122,0.022667,0.074034
0.0013232,0.0070925,0.0034843,0.016676,0.005,0.020034,0.0095941,0.036939,0.0044863,0.01891,0.0088773,0.035518,0.014259,0.046237,0.022257,0.072663
0.0012971,0.006952,0.003418,0.01636,0.0049021,0.019646,0.0094156,0.036263,0.0043994,0.018548,0.0087136,0.03487,0.013986,0.045372,0.021856,0.071324
0.0012717,0.0068146,0.0033531,0.016051,0.0048064,0.019267,0.0092409,0.035601,0.0043145,0.018193,0.0085534,0.034236,0.013719,0.044525,0.021462,0.070017
0.0012468,0.0066804,0.0032896,0.015748,0.0047129,0.018897,0.0090699,0.034952,0.0042315,0.017845,0.0083965,0.033615,0.013457,0.043696,0.021077,0.068739
