0.31561,0.44294,0.33644,0.47369,0.39193,0.48971,0.40225,0.64587,0.40394,0.49714,0.37912,0.52892,0.4875,0.53996,0.49303,0.54467,0.013099,0.1443,0.019423,0.22767,0.095417,0.26637,0.086072,0.24776,0.23871,0.49591,0.24473,0.56737,0.4757,0.61755,0.48151,0.6332
0.30437,0.43704,0.3447,0.47048,0.37904,0.48593,0.39021,0.61709,0.41327,0.49781,0.39026,0.54698,0.48655,0.53679,0.49308,0.54989,0.014724,0.18303,0.025121,0.26433,0.094785,0.28853,0.090311,0.28921,0.25651,0.49976,0.25731,0.5581,0.48254,0.60715,0.48752,0.61564
0.28871,0.42893,0.34864,0.466,0.36452,0.48135,0.37613,0.58756,0.42123,0.49792,0.40125,0.56822,0.48466,0.53371,0.4922,0.55839,0.01946,0.22568,0.033161,0.30285,0.11528,0.33242,0.11305,0.3476,0.27473,0.50343,0.27104,0.55077,0.48858,0.59804,0.49294,0.60072
0.27014,0.41904,0.34617,0.45999,0.34891,0.47608,0.36055,0.56075,0.42715,0.49734,0.41139,0.58362,0.48176,0.53063,0.49031,0.57095,0.02705,0.26693,0.043004,0.34238,0.15211,0.37737,0.14911,0.40627,0.29247,0.5066,0.28488,0.54496,0.49355,0.59004,0.4975,0.58826
0.24972,0.40745,0.33432,0.45199,0.33239,0.47007,0.34364,0.53689,0.4305,0.49583,0.42021,0.5857,0.47766,0.52736,0.48737,0.58863,0.03732,0.30424,0.054356,0.38197,0.19765,0.4137,0.19206,0.46014,0.30941,0.50907,0.29839,0.54014,0.49734,0.58282,0.50109,0.57774
0.22808,0.39393,0.31203,0.44132,0.31492,0.46327,0.3254,0.51493,0.43069,0.49308,0.42724,0.57641,0.47203,0.52362,0.48309,0.61254,0.050389,0.33677,0.067241,0.41646,0.24509,0.44018,0.2367,0.51084,0.32555,0.51066,0.31144,0.53583,0.49982,0.57601,0.50357,0.5686
0.20724,0.37955,0.28501,0.4288,0.29752,0.45649,0.30704,0.49509,0.42846,0.48961,0.43279,0.56379,0.46552,0.51977,0.47805,0.64181,0.065589,0.36378,0.081003,0.43917,0.2878,0.4582,0.27763,0.55951,0.34068,0.51179,0.32385,0.53231,0.50148,0.56989,0.50545,0.56109
0.18714,0.364,0.25573,0.41375,0.27998,0.4497,0.28845,0.47601,0.42336,0.48511,0.4365,0.55119,0.45779,0.51553,0.47189,0.6726,0.083244,0.386,0.095939,0.45141,0.32413,0.47019,0.31373,0.60632,0.35498,0.5123,0.33589,0.5292,0.50219,0.56413,0.5066,0.55473
0.1685,0.34779,0.22675,0.39647,0.26274,0.44259,0.27032,0.45743,0.41575,0.47974,0.43835,0.54004,0.44909,0.511,0.46478,0.69533,0.10291,0.40357,0.11171,0.45818,0.35265,0.47767,0.34361,0.64434,0.36825,0.51229,0.3474,0.52652,0.50209,0.55875,0.50718,0.54954
0.15169,0.33141,0.1995,0.3774,0.24616,0.43371,0.25325,0.43918,0.40614,0.47371,0.43846,0.53046,0.43969,0.50627,0.45695,0.70077,0.12399,0.417,0.12794,0.46292,0.37355,0.48194,0.36715,0.66461,0.38037,0.51187,0.35822,0.52432,0.50135,0.55373,0.5073,0.54556
0.13617,0.3145,0.17357,0.35577,0.22997,0.42189,0.23718,0.42036,0.39395,0.46656,0.43611,0.52141,0.42917,0.50101,0.44793,0.68605,0.14643,0.42638,0.14483,0.46635,0.38737,0.48349,0.38462,0.66249,0.39102,0.51066,0.36821,0.52223,0.49956,0.54866,0.5064,0.54249
